tweet,confidence,agreement,score_tag,subjectivity,irony,joy,anger,fear,sadness,surprise,class
@TJMB1995 followed you,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.274216622114,0.124762155116,0.185173034668,0.138569504023,0.277278721333,-1
@htTweets Start by doing what is necessary then do what is possible and suddenly you are doing the impossible. - St. Francis of Assisi,94,DISAGREEMENT,NEU,SUBJECTIVE,NONIRONIC,0.0641630813479,0.569853067398,0.134870707989,0.144825458527,0.0862877070904,-1
Not having to get up at half 7 on a saturday for the first time in 5 months is the best feeling ever,92,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.522636413574,0.0403527840972,0.22523842752,0.149707138538,0.0620652101934,-1
@sunshine327 niceeee page,None,None,None,None,None,0.209750697017,0.111465722322,0.157192826271,0.125356942415,0.396233767271,-1
I came along I wrote a song for you and all the things you do and it was called Yellow.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0333118289709,0.0255267992616,0.0115493545309,0.0928961932659,0.836715817451,-1
@fresh_kelvino hey,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.330465078354,0.0592841617763,0.152474939823,0.0921607539058,0.365615069866,-1
So...if I do the Open with my injury I'll WOD tomorrow morning at 0930. Decisions decisions...,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0596889853477,0.0305534023792,0.851786255836,0.0503943711519,0.00757710728794,-1
Justin Bieber – Journals LP (Chopped-Not-Slopped by OG Ron C) http://t.co/BEfBodOrf8,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.102194875479,0.113526396453,0.18520334363,0.56535410881,0.0337212719023,-1
I remember the days before screenshot you would fwd the messages when people were talking shit ??,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.0110012656078,0.731521010399,0.0507815256715,0.157170847058,0.0495253428817,-1
Do we need more time? Or do we need to be more disciplined with the time we have? - Kerry Johnson,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0977674946189,0.208463490009,0.477782189846,0.209129363298,0.0068574398756,-1
The day they killed B.I.G ????,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0684438273311,0.108353868127,0.267255544662,0.292216420174,0.263730347157,-1
The only thing more shocking than the truth are the lies people tell to cover it up.,92,DISAGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0234094262123,0.426950573921,0.0994461327791,0.395672976971,0.0545208528638,-1
@rapbeats441 Pull the string and it will follow wherever you wish. Push it and it will go nowhere at all. - Dwight Eisenhower,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.124700665474,0.234927684069,0.0734186992049,0.550504803658,0.0164481401443,-1
Live out of your imagination not your history. -Stephen Covey,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.055419690907,0.196616917849,0.0756498724222,0.341713905334,0.330599606037,-1
#unpopularopinion i think Drunk In Love is a really irritating song. but then again i dont really like beyonce's music anyway,98,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.0250892098993,0.761138558388,0.0121261402965,0.183800637722,0.0178454145789,-1
@DineroStreets A true critic ought to dwell rather upon excellencies than imperfections. - Joseph Addison,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.159665390849,0.299358218908,0.126408159733,0.391719847918,0.0228484142572,-1
Where did I go wrong I lost a friend. ?,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0118620852008,0.063737206161,0.205900043249,0.700366437435,0.0181342512369,-1
I took a nap and I'm still tired as shit,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.0278144963086,0.317690074444,0.0307406820357,0.187807917595,0.435946762562,-1
@TheRealBrizy I can resist anything but temptation. - Oscar Wilde,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.188482105732,0.225643381476,0.250770330429,0.302648067474,0.0324561223388,-1
@ladyfresca92 !,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.226166516542,0.132662534714,0.187142297626,0.112486816943,0.341541856527,-1
Everyone needs to get the Beats Music app. Like forrealllllll.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0766993835568,0.728972434998,0.0683511197567,0.119530051947,0.0064469720237,-1
to hold her when I'm not around,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0539570301771,0.231550931931,0.180940300226,0.194329589605,0.339222192764,-1
RT @MySportsUpdate: Jabari Parker has the highest rookie rating is 2K with a 78 overall. Wiggins and Embiid both at 77.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.109975844622,0.141823887825,0.0779960975051,0.346013873816,0.324190318584,-1
So nobody know my number? Lol,100,AGREEMENT,NONE,SUBJECTIVE,NONIRONIC,0.0234085861593,0.050855115056,0.121412999928,0.196425274014,0.607897996902,-1
@kc98765 nice...,None,None,None,None,None,0.188211023808,0.116073101759,0.177267387509,0.15599489212,0.3624535501,-1
@SoSeductiveShan Great things are not done by impulse but by a series of small things brought together. - Vincent Van Gogh,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.326944828033,0.0776030272245,0.150116533041,0.211916267872,0.233419388533,-1
SOO TIRED!!! i dont even know why really lol. all i know is im not lookig forward to school monday,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0520983226597,0.198727682233,0.208230406046,0.358367025852,0.182576522231,-1
@locomotiondj def,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.208258807659,0.134741693735,0.218537807465,0.145602166653,0.292859554291,-1
@kelli_shffr o cool,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.143151834607,0.119146302342,0.134266749024,0.139653563499,0.463781535625,-1
Make no small plans for they have no power to stir the soul. - Niccolo Machiavelli,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0560383200645,0.368811309338,0.0359711386263,0.504996240139,0.0341829769313,-1
??? ??????????? ????? Top 5 Reasons Shah Rukh Khan Is The Best Dad In the World - UTVSTARS HD,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.277482956648,0.024099893868,0.0487359464169,0.0846844166517,0.56499683857,-1
Jen will be a presenter in the 86th Academy Awards! She'll present best actor category ! ??,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.0708320736885,0.00462230481207,0.0698686987162,0.0160602685064,0.838616609573,-1
I don't understand how anybody could hate country music,92,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0149791268632,0.768088459969,0.0296335890889,0.171543106437,0.0157557297498,-1
@DanielRoyer6 Where your talents and the needs of the world cross lies your calling. - Aristotle,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0505527481437,0.433420419693,0.116184920073,0.372015863657,0.0278260502964,-1
http://t.co/30szyx7dwz,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0892591327429,0.150773331523,0.230843365192,0.516794502735,0.0123296612874,-1
if loving you had a price i would pay my life for you.,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.181983143091,0.222826898098,0.0482676327229,0.399448007345,0.14747428894,-1
?�??� ?�B�O�A� ??�??�?�T�A�R�D�E�?�?......ate daqui a pouco.....,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.065107524395,0.0733877718449,0.300801277161,0.250728309155,0.309975147247,-1
#Hannibal As for all the A-plot stuff... *slow whine building into a squeal*,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0359033830464,0.781327724457,0.0583842992783,0.114591643214,0.00979295093566,-1
This music has me ??,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0477764457464,0.414508521557,0.199043661356,0.142730504274,0.195940867066,-1
@TWMastering nice...,None,None,None,None,None,0.188211023808,0.116073101759,0.177267387509,0.15599489212,0.3624535501,-1
~ I have another blunt so im going to try n' knock. Everybody in my crib is dead. lol,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.0478937700391,0.122239530087,0.0813284516335,0.424328804016,0.324209362268,-1
RT @EvaLongoria: @GaryMarcus: Gorgeous smart @EvaLongoria peeks at The Future of The Brain. @GaryMarcus beams! ... http://t.co/PZEgko3b0X,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.155820995569,0.0517992973328,0.481969773769,0.292067348957,0.0183425527066,-1
I have not failed. I've just found  ways that won't work. - Thomas Edison,86,DISAGREEMENT,NEU,OBJECTIVE,NONIRONIC,0.0727725252509,0.237375810742,0.0556985475123,0.560675263405,0.0734778344631,-1
If you sleep with someone before you start dating the relationship is based on sex. As soon as that spark dies so will your relationship.,94,DISAGREEMENT,N,OBJECTIVE,NONIRONIC,0.0421507135034,0.331266641617,0.0530818030238,0.553137600422,0.020363194868,-1
Ireland is a land of poets and legends of dreamers and rebels. All of these have music woven through and around them. - Nora Roberts,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.306955844164,0.17697159946,0.0644170865417,0.357522368431,0.0941330865026,-1
You do what you have to do to do what you want to do. - Patricia Fripp,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0446240752935,0.504862189293,0.214696019888,0.197974026203,0.0378436967731,-1
See if he'll talk shit back.. Lol,100,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.0331338308752,0.115332871675,0.406899988651,0.339053928852,0.105579406023,-1
@ichi401 なんのアピールwwwwwwww,None,None,None,None,None,0.202279627323,0.123538672924,0.194916382432,0.136187285185,0.343078047037,-1
&lt;3 � listening to Palat Meri Jaan,None,None,None,None,None,0.560362815857,0.075866356492,0.103963524103,0.155820086598,0.103987284005,-1
Kailan best day ever? #Christina #Joaquin #G2BWhereDoesMyHeartBeatNow #G2Barmy #BestFairEver #bastdayever,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.303067594767,0.0466821119189,0.0910982340574,0.114846020937,0.444306015968,-1
Another music performance! Has it been 10 minutes since the last one? #MiamiConnection,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.157903283834,0.245187759399,0.265154361725,0.211949080229,0.119805529714,-1
*pouts*o(?`3�)o,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.128335058689,0.0314805805683,0.406284302473,0.180380091071,0.253519952297,-1
@C6751T you need a vip account from #TALNTS,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.112160652876,0.243610203266,0.152466893196,0.37652811408,0.115234151483,-1
Taeyeon Unnie Nice Voice,None,None,None,None,None,0.302346467972,0.141006886959,0.10174100101,0.106991373003,0.347914278507,-1
Baldo you're the best captain!!!!!,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.414267599583,0.013881678693,0.0343904010952,0.022067701444,0.515392541885,-1
@_1D_lovedrunk amazing,None,None,None,None,None,0.344179987907,0.033336315304,0.0617239028215,0.0681004077196,0.492659389973,-1
This is what I get for sleeping three to four hours after a strenuous workout.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.191378444433,0.22222520411,0.261484861374,0.124531954527,0.200379580259,-1
Get your ideas on paper and study them. Do not let them go to waste! - Les Brown,92,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0433878824115,0.714929997921,0.0951686128974,0.138999909163,0.00751359248534,-1
@marktinsleyjr people who say Cal is afraid of IU people who think top of the line coaches are waiting for IU job to open that elite,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0574851259589,0.0929438695312,0.625055670738,0.0675112679601,0.15700404346,-1
@Itsyourdestiny6 nice...,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.188211023808,0.116073101759,0.177267387509,0.15599489212,0.3624535501,-1
My sister is madddd lol,100,AGREEMENT,NONE,SUBJECTIVE,NONIRONIC,0.0487287268043,0.231622517109,0.0586574971676,0.189208194613,0.471783101559,-1
Be with someone who won�t stay mad at you who can�t stand not talking to you and who�s afraid of losing you.,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.00615958869457,0.675938248634,0.0857887491584,0.220618396997,0.0114950314164,-1
Where is Adam's hair????? you could polish those sides I think... welp that's the way the hair crumbles..lol,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.0520529560745,0.106899440289,0.426727712154,0.353822469711,0.0604974813759,-1
@JosieRidlon Where your talents and the needs of the world cross lies your calling. - Aristotle,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0505527481437,0.433420419693,0.116184920073,0.372015863657,0.0278260502964,-1
I could imagine Kiana face when I send her that message lmfao :(,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.00674942415208,0.0593179613352,0.126323744655,0.790100693703,0.01750812307,-1
@PuchieBaby Follow me!,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.328578174114,0.180778950453,0.155428975821,0.174078911543,0.161134973168,-1
You are what you think about all day long. - Dr. Robert Schuller,100,AGREEMENT,NONE,SUBJECTIVE,NONIRONIC,0.217915430665,0.144661650062,0.353334635496,0.103257462382,0.180830895901,-1
@DJMIMDC my new page mimzy .. I got u,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.293473482132,0.0681497827172,0.136618301272,0.223671972752,0.278086453676,-1
who wants to text,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0640187785029,0.37837138772,0.300665080547,0.183484598994,0.0734601542354,-1
@KallMeKalley nice...,None,None,None,None,None,0.188211023808,0.116073101759,0.177267387509,0.15599489212,0.3624535501,-1
Lol I didn't tweet that,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0282570645213,0.0597048476338,0.0331657715142,0.256047785282,0.62282449007,-1
done 3daystokill with mom and dad !!! best doh cerita niiiiii . love it! x,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.682042837143,0.0187077242881,0.035382989794,0.0343695431948,0.229496911168,-1
@LondonMusicBuzz When I quote others I do so in order to express my own ideas more clearly. - Michel de Montaigne,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.196950167418,0.428738862276,0.134163483977,0.228201568127,0.0119459014386,-1
@CBCMusic Cool Page!,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.296593278646,0.207884460688,0.122659742832,0.0970426276326,0.275819867849,-1
it really sucks when you screw up a dance,100,AGREEMENT,N+,OBJECTIVE,NONIRONIC,0.0200147181749,0.464303046465,0.05846927315,0.43379586935,0.0234170891345,-1
The foods is delish !! I ate noodles soup and balado egg.. I love it \m/,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.239715948701,0.131215035915,0.139588534832,0.473384618759,0.0160958394408,-1
Damn I really slept for like 6 hours..?? that feeling of not knowing what everyone else ate and see if there is more of what they ate..,100,AGREEMENT,N+,OBJECTIVE,NONIRONIC,0.0218353755772,0.331190049648,0.223875105381,0.344865769148,0.0782337337732,-1
Nos largamos a llorrar las dos,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.287107765675,0.0927342474461,0.224770277739,0.114890754223,0.280496954918,-1
@AllAboutTAENG HELLO,None,None,None,None,None,0.204434141517,0.130270287395,0.196491211653,0.142714649439,0.326089680195,-1
@hnnbcks ok,None,None,None,None,None,0.178399294615,0.138217687607,0.273249864578,0.143916979432,0.266216218472,-1
@TubeExposure awsome,None,None,None,None,None,0.214696705341,0.125297427177,0.186146497726,0.141542494297,0.332316875458,-1
Just made my sister fall in love with music.,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.773319482803,0.0570844113827,0.0277604646981,0.0926324725151,0.0492031760514,-1
@playbizness A friend is someone who knows all about you and still loves you. - Elbert Hubbard,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.0539794266224,0.151505425572,0.0400732755661,0.407852113247,0.346589714289,-1
@tonkinsykes In the End we will remember not the words of our enemies but the silence of our friends. - Martin Luther King Jr.,92,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.234558463097,0.085122525692,0.0621520653367,0.407407552004,0.210759401321,-1
Via #Opta,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.181161805987,0.147351175547,0.294333875179,0.166935116053,0.210217982531,-1
@ItsTyraaTho_ whats up,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.12836843729,0.196065157652,0.26622158289,0.204727768898,0.204617023468,-1
Failure is the condiment that gives success its flavour. - Truman Capote,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.197682678699,0.292539954185,0.24222317338,0.239787429571,0.0277667362243,-1
If I were Putin I would make my big move during #Oscars2014,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0620383322239,0.310784488916,0.220457836986,0.314950585365,0.0917687341571,-1
My song on the radio. ??,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0739318802953,0.328585058451,0.310989797115,0.146752223372,0.139741078019,-1
I don't blame my mom for not letting me go to the kickback she has to have fun too,92,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0366660915315,0.301890969276,0.0611422434449,0.477159500122,0.123141154647,-1
I Got To Find Somebody To Do My Hair Ain't Going To Play In My Head &amp; Ain't Gonna Take Years To Finish It ????,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0210513286293,0.187748223543,0.409520030022,0.313506543636,0.0681738778949,-1
To drunk,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.186048299074,0.207637071609,0.190880835056,0.178683340549,0.236750483513,-1
@Baker_Est92 you need a vip account from #TALNTS,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.113660126925,0.239391058683,0.128103688359,0.377370119095,0.141475006938,-1
? ???? ?????????????????????????????????????????????????????????????,None,None,None,None,None,0.0430770628154,0.106977939606,0.435460865498,0.131731078029,0.282753020525,-1
[VERIFIED] KEMBARANNYA TANTET YAITU BOGELL HARUS NYAMAN BODO AMAT! AWAS TL ISINYA ORG GILA SMUAA @ggkty_sc,None,None,None,None,None,0.184188053012,0.0536803677678,0.0633608102798,0.129085570574,0.569685220718,-1
Why are these ?? showing up right when I text them to Lexi? #Ugh,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0230920482427,0.585300803185,0.116432413459,0.166751474142,0.10842321068,-1
@Young_Aim ahh,None,None,None,None,None,0.208487793803,0.0769721418619,0.487356305122,0.108589828014,0.118593886495,-1
I really love this song Spirite Breakout!,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.366831660271,0.1225431934,0.0594592317939,0.0934671312571,0.35769879818,-1
@Eriza_Ha The period of greatest gain in knowledge and experience is the most difficult period in one's life. - Dalai Lam,98,AGREEMENT,N+,OBJECTIVE,NONIRONIC,0.298098534346,0.168705075979,0.198318600655,0.300204515457,0.0346732884645,-1
@frenchiiewendia I had to pick myself up and get on with it do it all over again only even better this time. - Sam Walton,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.11620414257,0.175088211894,0.060315657407,0.554333090782,0.0940589159727,-1
Great things are not done by impulse but by a series of small things brought together. - Vincent Van Gogh,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.373769104481,0.0801050886512,0.151054292917,0.191855788231,0.203215762973,-1
Lost In Translation. Fantastic movie.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.246432244778,0.049478918314,0.0489258989692,0.177134975791,0.478027939796,-1
Happiness isnt about getting what you want all the time its about loving what you have.,92,AGREEMENT,N+,SUBJECTIVE,NONIRONIC,0.388247549534,0.091780886054,0.126058101654,0.143476337194,0.250437110662,-1
@pimzond Let me tell you the secret that has led me to my goal. My strength lies solely in my tenacity. - Louis Pasteur,94,DISAGREEMENT,NEU,OBJECTIVE,NONIRONIC,0.139354139566,0.135589152575,0.324042528868,0.343028903008,0.0579852536321,-1
I have a giant goofy smile and I hate it lol,94,DISAGREEMENT,NEU,SUBJECTIVE,NONIRONIC,0.282437384129,0.0846386402845,0.054118681699,0.415808022022,0.162997245789,-1
Anyone can speak your name but only that special someone can make it sound like music ????,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0281147845089,0.434320628643,0.0874439775944,0.378228187561,0.0718924254179,-1
Music,None,None,None,None,None,0.227612882853,0.20165142417,0.203899890184,0.15825715661,0.208578616381,-1
Which proves I love it when the shits smooth,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.294557064772,0.302032351494,0.0691219568253,0.143543019891,0.190745592117,-1
When I let go of what I am I become what I might be. - Lao-tzu,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.274063944817,0.205727636814,0.270314842463,0.199957251549,0.0499363467097,-1
The full use of your powers along lines of excellence. - John F. Kennedy,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.0868666991591,0.275434970856,0.0458548143506,0.262917339802,0.32892614603,-1
RT @1SinceDay_1: I downloaded ios8 in 5 minutes mf cappin,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.223349809647,0.21304024756,0.188740715384,0.257960885763,0.116908371449,-1
Where are you ?,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0537540093064,0.148517742753,0.502537369728,0.133323132992,0.16186773777,-1
@jesscorbinBKS I love Mickey Mouse more than any woman I have ever known. - Walt Disney,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.207213297486,0.0955231115222,0.0291565675288,0.323381304741,0.344725728035,-1
@IrishTimes cccoooolllll,None,None,None,None,None,0.178545773029,0.140165776014,0.279308825731,0.164800211787,0.237179353833,-1
Be True to Yourself and to your feelings. Those are the only things in your Life that will never lie to you. Good Morning,94,DISAGREEMENT,N,OBJECTIVE,NONIRONIC,0.160608276725,0.056336671114,0.0346170291305,0.475029349327,0.273408651352,-1
Dain just tried to sing and i dont even know what life is anymore ?????? #dead,100,AGREEMENT,N+,OBJECTIVE,NONIRONIC,0.0212290734053,0.120549991727,0.093774586916,0.706816732883,0.0576296374202,-1
The morning by the weekend is that only song that can make me cry,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0626458898187,0.0763729214668,0.0614264383912,0.768693327904,0.0308614335954,-1
@crk5 The world hates change yet it is the only thing that has brought progress. - Charles F. Kettering,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.0780162513256,0.234676599503,0.30021455884,0.315766215324,0.0713263899088,-1
No matter how many times Carter &amp; I watch Finding Nemo his reaction is the same when Nemo gets fishnapped.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0425325855613,0.478328227997,0.0555166527629,0.352311402559,0.0713111162186,-1
I can't remember the name of that gang but I know they were against BPL,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0279222931713,0.176130115986,0.142720609903,0.606701076031,0.0465258806944,-1
RT @KriSoOnew: KaiSoo...... Bye.  http://t.co/oMvYjAnPnf,None,None,None,None,None,0.0286060646176,0.102326281369,0.440455555916,0.425766885281,0.00284521793947,-1
Llego a casa y ya no tengo nada q hacer :/,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0250396803021,0.121052958071,0.19448158145,0.65062379837,0.00880191288888,-1
@Shaneoo88 you need a vip account from #TALNTS,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.112160652876,0.243610203266,0.152466893196,0.37652811408,0.115234151483,-1
@versatile_c 息の根を止めるって…:;(∩´﹏`∩);:,None,None,None,None,None,0.0813722833991,0.0341767184436,0.352449059486,0.435614645481,0.0963872671127,-1
Ok btw what is eunhyung doing? lol posting pictures of eunhae ft the streets and their poster behind them you're so cute anchovy,100,AGREEMENT,P,SUBJECTIVE,NONIRONIC,0.133937910199,0.290397822857,0.0796541199088,0.3628244102,0.133185714483,-1
Headphones in .. Going to sleep ????,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0787800252438,0.135871097445,0.563780784607,0.0840201079845,0.137547984719,-1
I cannot sleep at all. And I gotta go to work tomorrow morning. Fml.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.113475352526,0.235134020448,0.39914637804,0.217522591352,0.0347216725349,-1
@SophieRosexx The longer we dwell on our misfortunes the greater is their power to harm us. - Voltaire,100,AGREEMENT,N,OBJECTIVE,NONIRONIC,0.0330662205815,0.403188318014,0.174231052399,0.383826911449,0.00568753387779,-1
Don't Look Back In Anger/Oasis,92,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.159784048796,0.315678119659,0.102152340114,0.370218396187,0.0521671175957,-1
March...Yesssss!!! Getting closer n closer to recess..Cannot wait:-D,92,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.709173440933,0.00268053333275,0.272229522467,0.00441035907716,0.0115061206743,-1
seriously that cat song is the best thing ever,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.182918250561,0.312927693129,0.0717688947916,0.165498971939,0.266886174679,-1
@UptownShizz215 you need a vip account from #TALNTS,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.112160652876,0.243610203266,0.152466893196,0.37652811408,0.115234151483,-1
20代半ばまではこんなに太って無かった…  #ふぁぼの数だけ今まで秘密にしてたわけではないけどフォロワーさんが知らなかったこと言う,None,None,None,None,None,0.192833095789,0.186427652836,0.242998868227,0.164814651012,0.212925732136,-1
One sees great things from the valley; only small things from the peak. - G. K. Chesterton,100,AGREEMENT,P+,OBJECTIVE,NONIRONIC,0.339716851711,0.148939087987,0.0944525822997,0.237233281136,0.179658174515,-1
@hfortner98 wow,None,None,None,None,None,0.155701115727,0.1260599792,0.163434833288,0.149269431829,0.405534625053,-1
Long nights in bama,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.342013865709,0.0749813616276,0.154646039009,0.163035273552,0.265323400497,-1
To all my friends that I've shared this story with tonight we find out if he really loves to dance ??,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.0784228891134,0.129554733634,0.400096446276,0.308586418629,0.0833395570517,-1
Last night.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.181096687913,0.189151495695,0.275919795036,0.230991125107,0.122840851545,-1
@ralfhgonzales followed you,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.274216622114,0.124762155116,0.185173034668,0.138569504023,0.277278721333,-1
@YMCMBmandigo you need a vip account from #TALNTS,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.112160652876,0.243610203266,0.152466893196,0.37652811408,0.115234151483,-1
@hannahcatt hi,None,None,None,None,None,0.192945882678,0.142406731844,0.217160075903,0.164956435561,0.282530903816,-1
Losing is a learning experience. It teaches you humility. It teaches you to work harder. It's also a powerful motivator. - Yogi Berra,94,DISAGREEMENT,P,OBJECTIVE,NONIRONIC,0.246311172843,0.241641759872,0.155938133597,0.257513225079,0.0985956862569,-1
I can't believe I have a tattoo now????,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.0487553551793,0.0926482751966,0.455557465553,0.182350426912,0.220688447356,-1
Does anyone know of an excellent Wholistic General practitioner in Melbourne ?,100,AGREEMENT,P+,SUBJECTIVE,NONIRONIC,0.0604551844299,0.0885465294123,0.254221975803,0.173131048679,0.423645287752,-1
@Rolling_Zo but cod be bussin ,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.161929696798,0.0866485089064,0.0982216149569,0.500491559505,0.152708619833,-1
Normally don't root for King Mo but if he wins and when Rampage wins tonight it will be Rampage vs King Mo. Page will knock him the fuck out,100,AGREEMENT,N,SUBJECTIVE,NONIRONIC,0.0763316899538,0.228495106101,0.506796360016,0.177448630333,0.0109281940386,-1
Haha i'll do what i want where i want bitchhh,100,AGREEMENT,P,OBJECTIVE,NONIRONIC,0.0806983709335,0.202908486128,0.524125635624,0.148703932762,0.0435635596514,-1
Marvin &amp; Diana Just Say Just Say. That's a song.,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.150262191892,0.132702991366,0.0644016414881,0.20220720768,0.450425982475,-1
@PariahACE I dream of painting and then I paint my dream. - Vincent Van Gogh,100,AGREEMENT,NONE,OBJECTIVE,NONIRONIC,0.298465013504,0.0668452605605,0.473547101021,0.157806277275,0.00333630503155,-1
